ID,MODEL,ATTRIBUTES,SCORE
79,AdaBoostRegressor(),"('horsepower', 'cluster', 'origin')",0.433991511687873
247,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster')",0.432406246845948
81,AdaBoostRegressor(),"('horsepower', 'cluster', 'brand_code')",0.432325297673651
137,AdaBoostRegressor(),"('displayments', 'horsepower', 'cluster', 'brand_code')",0.430854241731467
0,AdaBoostRegressor(),"('displayments', 'horsepower')",0.429683594180403
280,AdaBoostRegressor(),"('displayments', 'horsepower', 'origin', 'cylinders', 'brand_code')",0.429286504162595
120,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration')",0.428945858364595
475,AdaBoostRegressor(),"('displayments', 'horsepower', 'acceleration', 'cluster', 'origin', 'cylinders', 'brand_code')",0.427009265050305
140,AdaBoostRegressor(),"('displayments', 'horsepower', 'cylinders', 'brand_code')",0.425408021516801
388,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'cluster', 'origin', 'cylinders')",0.425238859862484
196,AdaBoostRegressor(),"('horsepower', 'acceleration', 'cluster', 'cylinders')",0.425103403191804
71,AdaBoostRegressor(),"('horsepower', 'acceleration', 'cluster')",0.424668763614548
380,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'origin', 'brand_code')",0.424607653592394
278,AdaBoostRegressor(),"('displayments', 'horsepower', 'cluster', 'origin', 'brand_code')",0.42109519697483
232,AdaBoostRegressor(),"('acceleration', 'model year', 'cluster', 'cylinders')",0.420821482147262
463,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'origin', 'brand_code')",0.420656109128536
377,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'cylinders')",0.419710851061199
136,AdaBoostRegressor(),"('displayments', 'horsepower', 'cluster', 'cylinders')",0.418656829930785
345,AdaBoostRegressor(),"('horsepower', 'acceleration', 'origin', 'cylinders', 'brand_code')",0.418631872388835
250,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'brand_code')",0.418345137422883
379,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'origin', 'cylinders')",0.418029318056627
277,AdaBoostRegressor(),"('displayments', 'horsepower', 'cluster', 'origin', 'cylinders')",0.416939502593009
400,AdaBoostRegressor(),"('displayments', 'horsepower', 'acceleration', 'cluster', 'cylinders', 'brand_code')",0.416839947515228
462,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'origin', 'cylinders')",0.416688209708942
378,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'brand_code')",0.416425788761174
82,AdaBoostRegressor(),"('horsepower', 'origin', 'cylinders')",0.416067580820347
464,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'cylinders', 'brand_code')",0.415324709747505
465,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'origin', 'cylinders', 'brand_code')",0.414257728537813
11,AdaBoostRegressor(),"('horsepower', 'cluster')",0.413977735491853
83,AdaBoostRegressor(),"('horsepower', 'origin', 'brand_code')",0.413561877264263
40,AdaBoostRegressor(),"('displayments', 'horsepower', 'origin')",0.413001124853355
37,AdaBoostRegressor(),"('displayments', 'horsepower', 'acceleration')",0.412767162176485
279,AdaBoostRegressor(),"('displayments', 'horsepower', 'cluster', 'cylinders', 'brand_code')",0.41207926953991
72,AdaBoostRegressor(),"('horsepower', 'acceleration', 'origin')",0.411751626656074
496,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'origin', 'cylinders', 'brand_code')",0.410871290680685
129,AdaBoostRegressor(),"('displayments', 'horsepower', 'acceleration', 'cylinders')",0.410391477933121
266,AdaBoostRegressor(),"('displayments', 'horsepower', 'acceleration', 'cluster', 'cylinders')",0.408048375470844
199,AdaBoostRegressor(),"('horsepower', 'acceleration', 'origin', 'brand_code')",0.407391183357298
437,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'origin', 'cylinders', 'brand_code')",0.405511719014477
39,AdaBoostRegressor(),"('displayments', 'horsepower', 'cluster')",0.404744151965258
200,AdaBoostRegressor(),"('horsepower', 'acceleration', 'cylinders', 'brand_code')",0.40461419567254
139,AdaBoostRegressor(),"('displayments', 'horsepower', 'origin', 'brand_code')",0.404282816565325
256,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'cluster', 'cylinders')",0.403033631789672
435,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'cluster', 'origin', 'brand_code')",0.40298313282069
197,AdaBoostRegressor(),"('horsepower', 'acceleration', 'cluster', 'brand_code')",0.40141748574347
389,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'cluster', 'origin', 'brand_code')",0.400801228104379
41,AdaBoostRegressor(),"('displayments', 'horsepower', 'cylinders')",0.400521965298156
124,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'cylinders')",0.400044744650083
442,AdaBoostRegressor(),"('horsepower', 'weight', 'cluster', 'origin', 'cylinders', 'brand_code')",0.399998136059586
376,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cluster', 'origin')",0.399722582808417
381,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cylinders', 'brand_code')",0.399709888788298
210,AdaBoostRegressor(),"('horsepower', 'origin', 'cylinders', 'brand_code')",0.399522799886313
436,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'cluster', 'cylinders', 'brand_code')",0.399342688496323
74,AdaBoostRegressor(),"('horsepower', 'acceleration', 'brand_code')",0.398443690384638
122,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'cluster')",0.39820402400284
208,AdaBoostRegressor(),"('horsepower', 'cluster', 'origin', 'brand_code')",0.397964347401853
322,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'cluster', 'brand_code')",0.397950683070418
270,AdaBoostRegressor(),"('displayments', 'horsepower', 'acceleration', 'cylinders', 'brand_code')",0.397702134048893
350,AdaBoostRegressor(),"('horsepower', 'cluster', 'origin', 'cylinders', 'brand_code')",0.397645631493908
130,AdaBoostRegressor(),"('displayments', 'horsepower', 'acceleration', 'brand_code')",0.397549703522363
406,AdaBoostRegressor(),"('displayments', 'horsepower', 'cluster', 'origin', 'cylinders', 'brand_code')",0.396311066780849
320,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'cluster', 'origin')",0.394266241545788
138,AdaBoostRegressor(),"('displayments', 'horsepower', 'origin', 'cylinders')",0.39364285266149
323,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'origin', 'cylinders')",0.393045786500169
163,AdaBoostRegressor(),"('displayments', 'acceleration', 'origin', 'cylinders')",0.392701790604401
344,AdaBoostRegressor(),"('horsepower', 'acceleration', 'cluster', 'cylinders', 'brand_code')",0.391923876188379
73,AdaBoostRegressor(),"('horsepower', 'acceleration', 'cylinders')",0.391400215039592
255,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'cluster', 'origin')",0.391034223186294
390,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'cluster', 'cylinders', 'brand_code')",0.390354874279953
42,AdaBoostRegressor(),"('displayments', 'horsepower', 'brand_code')",0.390273882578987
209,AdaBoostRegressor(),"('horsepower', 'cluster', 'cylinders', 'brand_code')",0.390221202927194
36,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight')",0.389635577566418
257,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'cluster', 'brand_code')",0.388313831030145
248,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'origin')",0.388233569605295
198,AdaBoostRegressor(),"('horsepower', 'acceleration', 'origin', 'cylinders')",0.38762286355216
470,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'cluster', 'origin', 'cylinders', 'brand_code')",0.38703686187922
260,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'cylinders', 'brand_code')",0.386847661065996
258,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'origin', 'cylinders')",0.386074897710415
13,AdaBoostRegressor(),"('horsepower', 'cylinders')",0.385609537106659
488,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'cluster', 'origin', 'cylinders', 'brand_code')",0.385404083529195
125,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'brand_code')",0.385115372373755
187,AdaBoostRegressor(),"('horsepower', 'weight', 'cluster', 'brand_code')",0.38497157429402
324,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'origin', 'brand_code')",0.384291169493424
321,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'cluster', 'cylinders')",0.383502516094849
180,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'brand_code')",0.382703100642485
307,AdaBoostRegressor(),"('displayments', 'acceleration', 'cluster', 'origin', 'cylinders')",0.38202589667653
333,AdaBoostRegressor(),"('horsepower', 'weight', 'cluster', 'origin', 'brand_code')",0.381329312593031
9,AdaBoostRegressor(),"('horsepower', 'acceleration')",0.380659534620834
6,AdaBoostRegressor(),"('displayments', 'cylinders')",0.379911083528495
177,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'cluster')",0.37952641825805
325,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'cylinders', 'brand_code')",0.37885180146356
123,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'origin')",0.378461740126428
185,AdaBoostRegressor(),"('horsepower', 'weight', 'cluster', 'origin')",0.377845217608272
66,AdaBoostRegressor(),"('horsepower', 'weight', 'cluster')",0.376862180649534
179,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'cylinders')",0.376706732039762
434,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'cluster', 'origin', 'cylinders')",0.376111455893543
259,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'origin', 'brand_code')",0.374568728394982
161,AdaBoostRegressor(),"('displayments', 'acceleration', 'cluster', 'cylinders')",0.373931056951316
84,AdaBoostRegressor(),"('horsepower', 'cylinders', 'brand_code')",0.37351468210658
4,AdaBoostRegressor(),"('displayments', 'cluster')",0.373460010429616
80,AdaBoostRegressor(),"('horsepower', 'cluster', 'cylinders')",0.37345132833999
165,AdaBoostRegressor(),"('displayments', 'acceleration', 'cylinders', 'brand_code')",0.373278682363064
51,AdaBoostRegressor(),"('displayments', 'acceleration', 'origin')",0.372497751503364
391,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'origin', 'cylinders', 'brand_code')",0.37239515511969
28,AdaBoostRegressor(),"('model year', 'cylinders')",0.37217193262119
61,AdaBoostRegressor(),"('displayments', 'origin', 'cylinders')",0.371465082100056
426,AdaBoostRegressor(),"('displayments', 'acceleration', 'cluster', 'origin', 'cylinders', 'brand_code')",0.371098566713665
310,AdaBoostRegressor(),"('displayments', 'acceleration', 'origin', 'cylinders', 'brand_code')",0.370193517898923
160,AdaBoostRegressor(),"('displayments', 'acceleration', 'cluster', 'origin')",0.369819282212849
186,AdaBoostRegressor(),"('horsepower', 'weight', 'cluster', 'cylinders')",0.367951987747626
189,AdaBoostRegressor(),"('horsepower', 'weight', 'origin', 'brand_code')",0.367528349013383
334,AdaBoostRegressor(),"('horsepower', 'weight', 'cluster', 'cylinders', 'brand_code')",0.36740299729069
249,AdaBoostRegressor(),"('displayments', 'horsepower', 'weight', 'acceleration', 'cylinders')",0.366020949034302
5,AdaBoostRegressor(),"('displayments', 'origin')",0.365893588451332
53,AdaBoostRegressor(),"('displayments', 'acceleration', 'brand_code')",0.3651385160761
52,AdaBoostRegressor(),"('displayments', 'acceleration', 'cylinders')",0.3638496327771
64,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration')",0.362696039631727
172,AdaBoostRegressor(),"('displayments', 'cluster', 'origin', 'cylinders')",0.361134672289209
188,AdaBoostRegressor(),"('horsepower', 'weight', 'origin', 'cylinders')",0.360391648714777
59,AdaBoostRegressor(),"('displayments', 'cluster', 'cylinders')",0.359730711435327
69,AdaBoostRegressor(),"('horsepower', 'weight', 'brand_code')",0.359659073458132
207,AdaBoostRegressor(),"('horsepower', 'cluster', 'origin', 'cylinders')",0.359373057374455
142,AdaBoostRegressor(),"('displayments', 'weight', 'acceleration', 'cluster')",0.3592278952266
68,AdaBoostRegressor(),"('horsepower', 'weight', 'cylinders')",0.358705112865686
415,AdaBoostRegressor(),"('displayments', 'weight', 'acceleration', 'cluster', 'cylinders', 'brand_code')",0.357105679587384
190,AdaBoostRegressor(),"('horsepower', 'weight', 'cylinders', 'brand_code')",0.356642543716205
60,AdaBoostRegressor(),"('displayments', 'cluster', 'brand_code')",0.355759836798015
12,AdaBoostRegressor(),"('horsepower', 'origin')",0.354998459836214
58,AdaBoostRegressor(),"('displayments', 'cluster', 'origin')",0.353452565633766
332,AdaBoostRegressor(),"('horsepower', 'weight', 'cluster', 'origin', 'cylinders')",0.353348483517217
2,AdaBoostRegressor(),"('displayments', 'acceleration')",0.353180701611393
288,AdaBoostRegressor(),"('displayments', 'weight', 'acceleration', 'origin', 'cylinders')",0.352415187270595
289,AdaBoostRegressor(),"('displayments', 'weight', 'acceleration', 'origin', 'brand_code')",0.351122462356986
145,AdaBoostRegressor(),"('displayments', 'weight', 'acceleration', 'brand_code')",0.348970635814188
143,AdaBoostRegressor(),"('displayments', 'weight', 'acceleration', 'origin')",0.348930213860087
67,AdaBoostRegressor(),"('horsepower', 'weight', 'origin')",0.348201761783747
309,AdaBoostRegressor(),"('displayments', 'acceleration', 'cluster', 'cylinders', 'brand_code')",0.347907975959917
315,AdaBoostRegressor(),"('displayments', 'cluster', 'origin', 'cylinders', 'brand_code')",0.347865790181185
144,AdaBoostRegressor(),"('displayments', 'weight', 'acceleration', 'cylinders')",0.347732516746045
414,AdaBoostRegressor(),"('displayments', 'weight', 'acceleration', 'cluster', 'origin', 'brand_code')",0.345972795069915
286,AdaBoostRegressor(),"('displayments', 'weight', 'acceleration', 'cluster', 'cylinders')",0.345896805937081
335,AdaBoostRegressor(),"('horsepower', 'weight', 'origin', 'cylinders', 'brand_code')",0.345640701449313
48,AdaBoostRegressor(),"('displayments', 'weight', 'brand_code')",0.344819185600728
164,AdaBoostRegressor(),"('displayments', 'acceleration', 'origin', 'brand_code')",0.344619583867739
101,AdaBoostRegressor(),"('acceleration', 'model year', 'origin')",0.343760146293187
162,AdaBoostRegressor(),"('displayments', 'acceleration', 'cluster', 'brand_code')",0.343618967556269
8,AdaBoostRegressor(),"('horsepower', 'weight')",0.343516617537964
481,AdaBoostRegressor(),"('displayments', 'weight', 'acceleration', 'cluster', 'origin', 'cylinders', 'brand_code')",0.343483187833122
178,AdaBoostRegressor(),"('horsepower', 'weight', 'acceleration', 'origin')",0.342962997498797
416,AdaBoostRegressor(),"('displayments', 'weight', 'acceleration', 'origin', 'cylinders', 'brand_code')",0.342620276814142
63,AdaBoostRegressor(),"('displayments', 'cylinders', 'brand_code')",0.34143093243548
229,AdaBoostRegressor(),"('weight', 'cluster', 'cylinders', 'brand_code')",0.341341127632508
43,AdaBoostRegressor(),"('displayments', 'weight', 'acceleration')",0.340104657037345
287,AdaBoostRegressor(),"('displayments', 'weight', 'acceleration', 'cluster', 'brand_code')",0.339842726499527
14,AdaBoostRegressor(),"('horsepower', 'brand_code')",0.339834655787443
50,AdaBoostRegressor(),"('displayments', 'acceleration', 'cluster')",0.338809107073451
220,AdaBoostRegressor(),"('weight', 'acceleration', 'cylinders', 'brand_code')",0.338081260223633
